NAME,UniprotID,SensorID_Presence,CellCompartment,ProteinName,DNA_Repair,GO_CC,GO_BP,GO_MF,stringId,An.color,An.number,Annotation,Sirt6ID_IR2h,Ku80ID_IR2h,Mre11ID_IR2h,Sirt6_shScr.logFC,Sirt6_shNcl.logFC,Sirt6_DiffBound.logFC,Ku80ID_shScr.logFC,Ku80ID_shNcl.logFC,Ku80ID_DiffBound.logFC,Mre11_shScr.logFC,Mre11_shNcl.logFC,Mre11_DiffBound.logFC,Sirt6_shScr.Treatment,Sirt6_shNcl.Treatment,Sirt6_DiffBound.Treatment,Ku80ID_shScr.Treatment,Ku80ID_shNcl.Treatment,Ku80ID_DiffBound.Treatment,Mre11_shScr.Treatment,Mre11_shNcl.Treatment,Mre11_DiffBound.Treatment,Sirt6_shScr.T.Test,Sirt6_shNcl.T.Test,Sirt6_DiffBound.T.Test,Ku80ID_shScr.T.Test,Ku80ID_shNcl.T.Test,Ku80ID_DiffBound.T.Test,Mre11_shScr.T.Test,Mre11_shNcl.T.Test,Mre11_DiffBound.T.Test,Sirt6ID_Presence,Ku80_Prescence,Mre11_Prescence,Sirt6_shScr.p.mod,Sirt6_shScr.q.ord,Sirt6_shScr.q.mod,Sirt6_shNcl.p.mod,Sirt6_shNcl.q.ord,Sirt6_shNcl.q.mod,Sirt6_DiffBound.p.mod,Sirt6_DiffBound.q.ord,Sirt6_DiffBound.q.mod,Ku80ID_shScr.p.mod,Ku80ID_shScr.q.ord,Ku80ID_shScr.q.mod,Ku80ID_shNcl.p.mod,Ku80ID_shNcl.q.ord,Ku80ID_shNcl.q.mod,Ku80ID_DiffBound.p.mod,Ku80ID_DiffBound.q.ord,Ku80ID_DiffBound.q.mod,Mre11_shScr.p.mod,Mre11_shScr.q.ord,Mre11_shScr.q.mod,Mre11_shNcl.p.mod,Mre11_shNcl.q.ord,Mre11_shNcl.q.mod,Mre11_DiffBound.p.mod,Mre11_DiffBound.q.ord,Mre11_DiffBound.q.mod,Time.Point,Order
MTCH2,Q9Y6C9,MTCH2,Nucleoplasm,Mitochondrial carrier homolog 2 ,0,nucleus,positive regulation of apoptotic process,membrane insertase activity,9606.ENSP00000303222,coral1,1,Cell Cycle regulation,0,0,0,6.696222222,9.225555556,2.529333333,8.856222222,6.562666667,0,7.029555556,9.064555556,0,shScramble,shNcl,shNcl,shScramble,shNcl,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,shNcl_vs_shScr,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.009972067,0.002379484,0.001334809,0.000829176,0.004214188,0.001271592,0.058942726,0.125834045,0.141060094,0.001624478,0.001248971,0.000729002,0.03022967,0.006779337,0.004494371,0,0,0,0.005327743,0.008354127,0.003632147,0.001163091,0.001176082,0.000551018,0,0,0,IR2h,3
NFS1,Q9Y697,NFS1,Nucleoplasm,NFS1 cysteine desulfurase,0,nucleus,iron incorporation into metallo-sulfur cluster,iron-sulfur cluster binding,9606.ENSP00000363205,coral1,1,Cell Cycle regulation,0,0,0,0,3.695111111,0,4.358444444,3.072166667,0,6.026777778,4.103111111,0,0,shNcl,0,shScramble,shNcl,0,shScramble,shNcl,0,0,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0,0,0,0.007586773,0.009650523,0.005770792,0,0,0,0.01694646,0.002178803,0.002633911,0.110814316,0.006779337,0.004619477,0,0,0,7.75817E-05,0.001191364,0.000405906,0.018447251,0.006225084,0.003276064,0,0,0,IR2h,3
MT-CO2,P00403,MT-CO2,Nucleoplasm,Cytochrome c oxidase subunit 2 ,0,mitochondrial membrane,positive regulation of necrotic cell death,cytochrome-c oxidase activity,9606.ENSP00000354876,coral1,1,Cell Cycle regulation,0,0,0,0,5.271,2.113333333,5.159333333,2.718,0,0,4.304666667,0,0,shNcl,shNcl,shScramble,shNcl,0,0,shNcl,0,0,shNcl_vs_Cneg,shNcl_vs_shScr,shScr_vs_Cneg,shNcl_vs_Cneg,0,0,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0,0,0,0.011702454,0.015933207,0.008042385,0.092936235,0.135426741,0.14224541,0.015323008,0.002061643,0.002633911,0.194317202,0.006779337,0.004619477,0,0,0,0,0,0,0.033406617,0.009326655,0.005147074,0,0,0,IR2h,3
OPA1,O60313,OPA1,Nucleoplasm,OPA1 mitochondrial dynamin like GTPase,0,nucleoplasm,apoptotic process,GTPase activity,9606.ENSP00000354681,coral1,1,Cell Cycle regulation,0,0,0,0,7.043666667,0,7.241333333,6.5185,0,4.360333333,8.717,0,0,shNcl,0,shScramble,shNcl,0,shScramble,shNcl,0,0,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0,0,0,1.41632E-05,0.000314007,8.60837E-05,0,0,0,1.52312E-05,0.000219985,6.71509E-05,0.001101126,0.006779337,0.001904977,0,0,0,0.014270081,0.01272147,0.006845224,2.93215E-06,4.76899E-05,8.43572E-06,0,0,0,IR2h,3
PDHA1,P08559,PDHA1,Nucleoplasm,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial ",0,pyruvate dehydrogenase complex,tricarboxylic acid cycle,pyruvate dehydrogenase (NAD+) activity,9606.ENSP00000369134,coral1,1,Cell Cycle regulation,0,0,P08559,6.714555556,7.511555556,0,6.990888889,5.409833333,0,6.210555556,7.802555556,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.00183071,0.000767325,0.000367085,0.00054535,0.003143826,0.000968616,0,0,0,0.001536625,0.001248379,0.000729002,0.029373228,0.006779337,0.004471849,0,0,0,0.002474802,0.005461672,0.002399863,0.000584129,0.001133961,0.000352891,0,0,0,IR2h,3
PPP1CA,P62136,PPP1CA,Nucleoplasm,Protein phosphatase 1 catalytic subunit alpha,ForkStall,PTW/PP1 phosphatase complex ,cell cycle ,protein phosphatase 1 binding ,9606.ENSP00000326031,coral1,1,Cell Cycle regulation,P62136,P62136,0,7.076777778,8.317111111,0,7.415444444,4.007666667,0,6.277111111,7.883111111,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.001288893,0.000630233,0.000288053,0.000232752,0.002121322,0.000563158,0,0,0,0.000856975,0.001248379,0.000681601,0.163936886,0.006779337,0.004619477,0,0,0,0.002111078,0.005186223,0.002240603,0.000419758,0.000956963,0.000288782,0,0,0,IR2h,3
RACK1,P63244,RACK1,Nucleoplasm,Receptor for activated C kinase 1,DSB,IRE1-RACK1-PP2A complex ,cell cycle ,RNA binding ,9606.ENSP00000426909,coral1,1,Cell Cycle regulation,P63244,P63244,0,6.477555556,6.380222222,0,6.737555556,3.784666667,0,6.059888889,6.593222222,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.026413653,0.004920116,0.003070546,0.023195933,0.02150793,0.014059719,0,0,0,0.022254542,0.002742909,0.002633911,0.224281668,0.006779337,0.004619477,0,0,0,0.028301262,0.014278056,0.011269157,0.021940681,0.007300075,0.003709135,0,0,0,IR2h,3
PPP1CC,P36873,PPP1CC,Nucleoplasm,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit ,0,PTW/PP1 phosphatase complex ,cell cycle ,protein phosphatase 1 binding ,9606.ENSP00000341779,coral1,1,Cell Cycle regulation,0,0,P36873,5.353555556,6.762222222,0,5.457222222,3.171666667,0,0,6.201222222,0,shScramble,shNcl,0,shScramble,shNcl,0,0,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,0,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.000714054,0.00039918,0.000184965,7.81355E-05,0.001001594,0.00028133,0,0,0,0.000572302,0.001248379,0.000556284,0.129941832,0.006779337,0.004619477,0,0,0,0,0,0,0.000187351,0.000576077,0.000177517,0,0,0,IR2h,3
RALA,P11233,RALA,Nucleoplasm,Ras-related protein Ral-A ,0,cleavage furrow,cell cycle,ubiquitin protein ligase binding,9606.ENSP00000005257,coral1,1,Cell Cycle regulation,0,0,0,5.730666667,6.906666667,0,7.104,5.714,0,5.569666667,7.286666667,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.000744584,0.000421506,0.000191059,9.65558E-05,0.001176358,0.000331874,0,0,0,0.000109571,0.000601195,0.000225435,0.005501627,0.006779337,0.00285456,0,0,0,0.000697086,0.003896532,0.00140024,7.32851E-05,0.000376415,9.6745E-05,0,0,0,IR2h,3
RHOA,P61586,RHOA,Nucleoplasm,Transforming protein RhoA ,HR,nucleus,regulation of actin cytoskeleton organization,protein kinase binding,9606.ENSP00000400175,coral1,1,Cell Cycle regulation,0,0,0,6.713,6.888666667,0,7.112,2.820333333,0,7.011,5.808333333,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.001337548,0.000638668,0.000294467,0.000690454,0.003474283,0.001102228,0,0,0,0.001306443,0.001248379,0.000729002,0.261122779,0.006779337,0.004619477,0,0,0,0.000608389,0.003980362,0.001336699,0.004612147,0.002534003,0.001071654,0,0,0,IR2h,3
RPS6,P62753,RPS6,Nucleoplasm,Small ribosomal subunit protein eS6 ,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000369757,coral1,1,Cell Cycle regulation,P62753,0,0,7.414444444,6.995111111,0,6.661111111,0,0,6.546444444,8.218777778,0,shScramble,shNcl,0,shScramble,0,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.014196102,0.003106307,0.001794981,0.014578935,0.019577408,0.009539214,0,0,0,0.028618558,0.003228403,0.002633911,0,0,0,0,0,0,0.021950903,0.014278056,0.009353035,0.007075162,0.003507148,0.001482818,0,0,0,IR2h,3
SEPT2,Q15019,SEPT2,Nucleoplasm,Septin-2 ,0,septin complex ,cell cycle ,GTPase activity ,9606.ENSP00000479861,coral1,1,Cell Cycle regulation,Q15019,Q15019,0,6.949111111,7.515444444,0,7.008777778,0,-8.063,6.245111111,7.063444444,0,shScramble,shNcl,0,shScramble,0,shScramble,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,shNcl_vs_shScr,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.002121533,0.000845666,0.000402502,0.000872552,0.004120297,0.001311906,0,0,0,0.002501442,0.001461952,0.000781751,0,0,0,0.000178315,0.009308607,0.001550824,0.003292802,0.006378167,0.002743256,0.001650722,0.001292923,0.000580152,0,0,0,IR2h,3
SCRIB,Q14160,SCRIB,Nucleoplasm,Scribble planar cell polarity protein,BER,Scrib-APC-beta-catenin complex ,"transcription, DNA-templated ",cadherin binding ,9606.ENSP00000349486,coral1,1,Cell Cycle regulation,0,0,0,5.701444444,4.790444444,0,5.504444444,0,-6.861666667,0,4.801111111,0,shScramble,shNcl,0,shScramble,0,shScramble,0,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.003998528,0.001235497,0.000649918,0.008936665,0.012731614,0.006527595,0,0,0,0.004764509,0.001525334,0.001190601,0,0,0,3.5237E-05,0.000532265,0.00117135,0,0,0,0.011121093,0.0043979,0.002135594,0,0,0,IR2h,3
MISP,Q8IVT2,MISP,Nucleoplasm,Mitotic interactor and substrate of PLK1 ,HR,spindle pole centrosome ,cell division ,actin filament binding ,9606.ENSP00000215582,coral1,1,Cell Cycle regulation,Q8IVT2,Q8IVT2,0,7.386666667,0,-3.614,7.011666667,0,-7.537,5.917333333,0,0,shScramble,0,shScramble,shScramble,0,shScramble,shScramble,0,0,shScr_vs_Cneg,0,shNcl_vs_shScr,shScr_vs_Cneg,0,shNcl_vs_shScr,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.00749836,0.001976635,0.001068469,0,0,0,0.02267742,0.114808987,0.079672056,0.011409617,0.001697286,0.0023242,0,0,0,0.008530521,0.035682187,0.032320781,0.018968464,0.014278056,0.008351132,0,0,0,0,0,0,IR2h,3
SEPT7,Q16181,SEPT7,Nucleoplasm,Septin-7 ,0,kinetochore ,cell cycle ,GTPase activity ,9606.ENSP00000413507,coral1,1,Cell Cycle regulation,Q16181,Q16181,0,6.363444444,6.867111111,0,7.572444444,2.551833333,-4.552666667,6.384444444,7.594777778,0,shScramble,shNcl,0,shScramble,shNcl,shScramble,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,shNcl_vs_shScr,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.001745223,0.000745844,0.000354543,0.000960729,0.004194215,0.001395794,0,0,0,0.000495245,0.001236205,0.000530976,0.291765253,0.006779337,0.004619477,0.040587179,0.035682187,0.036975743,0.001255549,0.004387656,0.00182141,0.000388938,0.000934075,0.000273524,0,0,0,IR2h,3
SEPT9,Q9UHD8,SEPT9,Nucleoplasm,Septin-9 ,0,cell division site,cytoskeleton-dependent cytokinesis,GTPase activity,9606.ENSP00000391249,coral1,1,Cell Cycle regulation,0,0,0,6.398333333,5.458333333,0,4.011666667,0,0,5.637666667,6.208333333,0,shScramble,shNcl,0,shScramble,0,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.000986653,0.000529091,0.000236557,0.002870973,0.006816845,0.003009518,0,0,0,0.056862678,0.004844838,0.003543382,0,0,0,0,0,0,0.0019772,0.004918098,0.002184337,0.001108319,0.001176082,0.000531434,0,0,0,IR2h,3
SLC7A5,Q01650,SLC7A5,Nucleoplasm,Large neutral amino acids transporter small subunit 1 ,0,amino acid transport complex [GO:1990184],amino acid import across plasma membrane,antiporter activity,9606.ENSP00000261622,coral1,1,Cell Cycle regulation,0,0,0,4.963777778,3.803111111,0,6.180444444,4.566333333,0,6.886777778,7.177444444,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,3.8315E-07,1.31618E-07,2.85991E-07,0.00456349,0.007269282,0.003997602,0,0,0,5.91125E-09,3.21041E-08,5.61321E-08,0.010257068,0.006779337,0.00285456,0,0,0,3.04713E-08,4.63697E-08,1.37105E-06,1.01317E-08,6.6887E-08,8.90652E-08,0,0,0,IR2h,3
SPOUT1,Q5T280,SPOUT1,Nucleoplasm,Putative methyltransferase C9orf114 ,0,kinetochore ,cell cycle ,methyltransferase activity ,9606.ENSP00000354812,coral1,1,Cell Cycle regulation,0,0,0,6.232888889,4.011555556,0,6.448555556,0,-7.352333333,5.570555556,4.410888889,0,shScramble,shNcl,0,shScramble,0,shScramble,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,shNcl_vs_shScr,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.00207034,0.000822399,0.00039578,0.028217281,0.02150793,0.01658732,0,0,0,0.001301214,0.001248379,0.000729002,0,0,0,3.69979E-05,0.001769467,0.00117135,0.002865974,0.005681864,0.002532119,0.013132632,0.004876313,0.002462111,0,0,0,IR2h,3
SFXN4,Q6P4A7,SFXN4,Nucleoplasm,Sideroflexin 4,0,nucleoplasm,amino acid transport,transmembrane transporter activity,9606.ENSP00000347924,coral1,1,Cell Cycle regulation,0,0,Q6P4A7,0,4.220111111,0,5.831777778,0,-5.721333333,0,3.561777778,0,0,shNcl,0,shScramble,0,shScramble,0,shNcl,0,0,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0,0,0,0.004087251,0.007278476,0.003724619,0,0,0,1.37852E-09,2.91295E-09,2.8362E-08,0,0,0,8.39569E-05,0.000180812,0.001179774,0,0,0,0.001991243,0.001176082,0.000585113,0,0,0,IR2h,3
TBRG4,Q969Z0,TBRG4,Nucleoplasm,FAST kinase domain-containing protein 4 ,0,mitochondrial matrix [GO:0005759],cell cycle ,RNA binding ,9606.ENSP00000258770,coral1,1,Cell Cycle regulation,0,0,0,5.385777778,5.657111111,0,5.477777778,1.813333333,0,5.714777778,5.639111111,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.008766563,0.002137241,0.001213046,0.005034851,0.009099468,0.004232972,0,0,0,0.010637232,0.001575458,0.002210636,0.467123532,0.006779337,0.004619477,0,0,0,0.004597352,0.007278121,0.003295832,0.005722522,0.002931829,0.0012682,0,0,0,IR2h,3
SF3B3,Q15393,SF3B3,Nucleoplasm/Nucleolar_Rim,Splicing factor 3b subunit 3,DSB,SAGA complex ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000305790,coral1,1,Cell Cycle regulation,Q15393,Q15393,0,6.858555556,7.569888889,0,7.187888889,4.830833333,0,6.412222222,6.213888889,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.026560247,0.004947774,0.003084142,0.012685568,0.018054255,0.008549513,0,0,0,0.022319209,0.002753405,0.002633911,0.143808129,0.006779337,0.004619477,0,0,0,0.028963106,0.014278056,0.011451621,0.039209111,0.010521637,0.005886332,0,0,0,IR2h,3
RAC1,P63000,RAC1,Nucleoplasm/Nucleoli,Rac family small GTPase 1,0,NADPH oxidase complex ,positive regulation of DNA replication ,histone deacetylase binding ,9606.ENSP00000348461,coral1,1,Cell Cycle regulation,P63000,0,0,6.846666667,7.858333333,0,7.781,5.598,0,7.359666667,7.908666667,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.004768271,0.001417052,0.00073468,0.001339498,0.005006632,0.001771288,0,0,0,0.00212904,0.001374961,0.000739555,0.043888569,0.006779337,0.004619477,0,0,0,0.001980686,0.005214616,0.002184337,0.001455029,0.001234949,0.000574357,0,0,0,IR2h,3
RAE1,P78406,RAE1,Nucleoplasm/Nucleoli_FibrillarCenter,Ribonucleic acid export 1,0,nuclear pore ,"transcription, DNA-templated ",RNA binding ,9606.ENSP00000379181,coral1,1,Cell Cycle regulation,P78406,P78406,0,6.851666667,6.08,0,6.187333333,0,0,5.733,5.403,0,shScramble,shNcl,0,shScramble,0,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.008210873,0.002094329,0.001152023,0.012792674,0.017498126,0.008612936,0,0,0,0.017830453,0.002327874,0.002633911,0,0,0,0,0,0,0.016320183,0.014278056,0.007523835,0.026257294,0.008099931,0.004270075,0,0,0,IR2h,3
LMNB2,Q03252,LMNB2,NuclearMem,Lamin B2,0,nuclear envelope ,nuclear envelope organization ,lamin binding ,9606.ENSP00000327054,darkviolet,2,Chromatin Organization,Q03252,Q03252,0,6.827111111,7.897111111,0,6.677444444,4.3285,0,7.163444444,7.456777778,0,shScramble,shNcl,0,shScramble,shNcl,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.001088034,0.000568549,0.000254783,0.000261957,0.002197832,0.000609255,0,0,0,0.001575604,0.001248379,0.000729002,0.055822501,0.006779337,0.004619477,0,0,0,0.000619072,0.003980362,0.001336699,0.000457339,0.000990641,0.000304558,0,0,0,IR2h,3
TMPO,P42166,TMPO,NuclearMem,Thymopoietin,0,nuclear envelope ,nuclear envelope organization ,lamin binding ,9606.ENSP00000266732,darkviolet,2,Chromatin Organization,P42166,0,0,6.809111111,6.707777778,0,7.254777778,0,-5.967333333,6.149444444,5.442111111,0,shScramble,shNcl,0,shScramble,0,shScramble,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,shNcl_vs_shScr,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.005921468,0.0016539,0.000874793,0.005691749,0.010405791,0.004672585,0,0,0,0.004871125,0.001525334,0.001211449,0,0,0,0.014809223,0.035682187,0.036975743,0.008372679,0.010367142,0.004829853,0.019318498,0.006727154,0.003415456,0,0,0,IR2h,3
GNAI3,P08754,GNAI3,Nucleoplasm/Nucleoli,G protein subunit alpha i3,0, heterotrimeric G-protein complex [GO:0005834],cell cycle ,GTPase activity ,9606.ENSP00000358867,coral1,1,Cell Cycle regulation,0,P08754,0,6.214333333,7.689333333,0,7.372333333,3.543833333,0,0,7.231,0,shScramble,shNcl,0,shScramble,shNcl,0,0,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,0,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.001742184,0.000742711,0.000354284,0.000180114,0.001798323,0.000483097,0,0,0,0.000468412,0.001236205,0.000530976,0.168152305,0.006779337,0.004619477,0,0,0,0,0,0,0.00037477,0.000895172,0.000271195,0,0,0,IR2h,3
RAB34,Q9BZG1,RAB34,Nucleoplasm/Nucleoli,"RAB34, member RAS oncogene family",0,actin cytoskeleton,intracellular protein transport,GTPase activity,9606.ENSP00000413156,coral1,1,Cell Cycle regulation,0,0,Q9BZG1,3.403333333,4.719333333,0,5.476666667,0,-6.054666667,0,3.644666667,0,shScramble,shNcl,0,shScramble,0,shScramble,0,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.00718151,0.001657846,0.001032842,0.000594038,0.002454709,0.001018878,0,0,0,0.000190443,0.000737842,0.000309333,0,0,0,0.000144387,0.003593469,0.001501386,0,0,0,0.024346713,0.007259988,0.004011237,0,0,0,IR2h,3
ACSL3,O95573,0,Nucleolar_Rim,Acyl-CoA synthetase long chain family member 3,0,endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; lipid droplet [GO:0005811]; membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; perinuclear region of cytoplasm [GO:0048471]; peroxisomal membrane [GO:0005778]; plasma membrane [GO:0005886],"Fatty acid metabolism, Lipid metabolism",Ligase,9606.ENSP00000350012,darkviolet,2,Chromatin Organization,0,0,0,6.246666667,8.615,2.368333333,7.784333333,5.267666667,0,6.345333333,8.169666667,0,shScramble,shNcl,shNcl,shScramble,shNcl,0,shScramble,shNcl,0,shScr_vs_Cneg,shNcl_vs_Cneg,shNcl_vs_shScr,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0.016999597,0.003509101,0.002100549,0.001642772,0.005680081,0.002038079,0.043450712,0.0548467,0.11793412,0.005042824,0.001525334,0.001231384,0.069993995,0.006779337,0.004619477,0,0,0,0.011969285,0.012666484,0.00601069,0.003236826,0.002094371,0.000800272,0,0,0,IR2h,3
AHCTF1,Q8WYP5,AHCTF1,Nucleoplasm/NuclearMem,AT-hook containing transcription factor 1,0,nuclear pore ,nucleocytoplasmic transport ,DNA binding ,9606.ENSP00000355465,coral1,1,Cell Cycle regulation,Q8WYP5,0,0,7.674,9.349333333,0,6.188666667,0,-5.62,5.058333333,0,0,shScramble,shNcl,0,shScramble,0,shScramble,shScramble,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,shNcl_vs_shScr,shScr_vs_Cneg,0,0,Sirt6,Ku80,Mre11ID,0.001379688,0.000663033,0.000300979,0.000217295,0.002133729,0.000543236,0,0,0,0.006110159,0.001525334,0.001417803,0,0,0,0.010672141,0.035682187,0.036975743,0.015668148,0.013888494,0.007314796,0,0,0,0,0,0,IR2h,3
ACACA,Q13085,ACACA,Nucleoli_FibrillarCenter,Acetyl-CoA carboxylase alpha,SSB,actin cytoskeleton ,acetyl-CoA biosynthetic process ,damaged DNA binding ,9606.ENSP00000483300,darkviolet,2,Chromatin Organization,0,0,0,0,6.652111111,10.406,2.490111111,5.026333333,0,2.732777778,4.467111111,0,0,shNcl,shNcl,shScramble,shNcl,0,shScramble,shNcl,0,0,shNcl_vs_Cneg,shNcl_vs_shScr,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,Sirt6,Ku80,Mre11ID,0,0,0,2.61226E-08,4.7262E-08,8.59503E-07,1.87959E-05,0.013490966,0.003695829,0.035026247,0.003347164,0.002633911,0.010698873,0.006779337,0.00285456,0,0,0,0.01546773,0.010000119,0.007264825,0.00217084,0.001326844,0.000609042,0,0,0,IR2h,3
