NAME,UniprotID,ProteinName,CellCompartment,DNA_Repair,GO_CC,GO_BP,GO_MF,stringId,Annotation,An.color,An.number,shScr.logFC,shNcl.logFC,shScr.Presence,shNcl.Presence,Time.Point,Order,Sensor
PPP2R1A,P30153,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform ,Nucleus_1,0,"chromosome, centromeric region [GO:0000775]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; extracellular exosome [GO:0070062]; FAR/SIN/STRIPAK complex [GO:0090443]; glutamatergic synapse [GO:0098978]; lateral plasma membrane [GO:0016328]; membrane [GO:0016020]; microtubule cytoskeleton [GO:0015630]; mitochondrion [GO:0005739]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159]","chromosome segregation [GO:0007059]; female meiotic nuclear division [GO:0007143]; intracellular signal transduction [GO:0035556]; meiotic sister chromatid cohesion, centromeric [GO:0051754]; meiotic spindle elongation [GO:0051232]; mitotic sister chromatid separation [GO:0051306]; negative regulation of hippo signaling [GO:0035331]; negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051898]; positive regulation of extrinsic apoptotic signaling pathway in absence of ligand [GO:2001241]; protein-containing complex assembly [GO:0065003]; regulation of cell differentiation [GO:0045595]; regulation of growth [GO:0040008]; regulation of meiotic cell cycle process involved in oocyte maturation [GO:1903538]; T cell homeostasis [GO:0043029]",protein antigen binding [GO:1990405]; protein heterodimerization activity [GO:0046982]; protein phosphatase regulator activity [GO:0019888]; protein serine/threonine phosphatase activity [GO:0004722],9606.ENSP00000324804,Cell Cycle regulation,coral1,1,3.139111111,2.039333333,shScramble,shNcl,IR2h,3,Ku80ID
HELLS,Q9NRZ9,"Helicase, lymphoid specific",Nucleoplasm,0,"chromosome, centromeric region [GO:0000775]; nucleus [GO:0005634]; pericentric heterochromatin [GO:0005721]","Cell cycle, Cell division, Mitosis, Transcription, Transcription regulation","Developmental protein, Helicase, Hydrolase",9606.ENSP00000377601,Cell Cycle regulation,coral1,1,3.780222222,0,shScramble,0,IR2h,3,Ku80ID
LMNB2,Q03252,Lamin B2,NuclearMem,0,nuclear envelope ,nuclear envelope organization ,lamin binding ,9606.ENSP00000327054,Chromatin Organization,darkviolet,2,6.677444444,4.3285,shScramble,shNcl,IR2h,3,Ku80ID
ACSL3,O95573,Acyl-CoA synthetase long chain family member 3,Nucleolar_Rim,0,endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; lipid droplet [GO:0005811]; membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; perinuclear region of cytoplasm [GO:0048471]; peroxisomal membrane [GO:0005778]; plasma membrane [GO:0005886],"Fatty acid metabolism, Lipid metabolism",Ligase,9606.ENSP00000350012,Chromatin Organization,darkviolet,2,7.784333333,5.267666667,shScramble,shNcl,IR2h,3,Ku80ID
WDR82,Q6UXN9,WD repeat domain 82,Nucleolar_Rim,DSB,PTW/PP1 phosphatase complex ,histone H3-K4 methylation ,chromatin binding ,9606.ENSP00000296490,Chromatin Organization,darkviolet,2,4.429888889,2.091333333,shScramble,shNcl,IR2h,3,Ku80ID
IMPDH2,P12268,Inosine-5'-monophosphate dehydrogenase 2 ,Nucleoplasm,0,nucleus ,cellular response to interleukin-4 ,DNA binding ,9606.ENSP00000321584,Cell Cycle regulation,coral1,1,2.143555556,0,shScramble,0,IR2h,3,Ku80ID
DDRGK1,Q96HY6,DDRGK domain containing 1,Nucleoli,0,nucleolus,protein ufmylation,ubiquitin-like protein ligase binding,9606.ENSP00000346483,Chromatin Organization,darkviolet,2,6.037111111,1.610166667,shScramble,shNcl,IR2h,3,Ku80ID
NPM3,O75607,Nucleophosmin/nucleoplasmin 3,Nucleoli,0,nucleolus ,chromatin organization ,chromatin binding ,9606.ENSP00000359128,Chromatin Organization,darkviolet,2,3.326888889,2.241833333,shScramble,shNcl,IR2h,3,Ku80ID
INTS13,Q9NVM9,Integrator complex subunit 13,Nucleoplasm,0,cytoplasm [GO:0005737]; integrator complex [GO:0032039]; intracellular membrane-bounded organelle [GO:0043231]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Cell cycle, Cell division, Mitosis",0,9606.ENSP00000261191,Cell Cycle regulation,coral1,1,2.901,0,shScramble,0,IR2h,3,Ku80ID
ACACA,Q13085,Acetyl-CoA carboxylase alpha,Nucleoli_FibrillarCenter,SSB,actin cytoskeleton ,acetyl-CoA biosynthetic process ,damaged DNA binding ,9606.ENSP00000483300,Chromatin Organization,darkviolet,2,2.490111111,5.026333333,shScramble,shNcl,IR2h,3,Ku80ID
ACAA2,P42765,Acetyl-CoA acyltransferase 2,Nucleoplasm,0,mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739],"Fatty acid metabolism, Lipid metabolism","Acyltransferase, Hydrolase, Transferase",9606.ENSP00000285093,Chromatin Organization,darkviolet,2,5.895,3.504333333,shScramble,shNcl,IR2h,3,Ku80ID
KIF20A,O95235,Kinesin family member 20A,Nucleoplasm,0,kinesin complex ,protein transport ,protein kinase binding ,9606.ENSP00000378356,Cell Cycle regulation,coral1,1,5.278777778,0,shScramble,0,IR2h,3,Ku80ID
AIFM1,O95831,"Apoptosis-inducing factor 1, mitochondrial ",Nucleoplasm,0,nucleus,regulation of apoptotic DNA fragmentation,NADH dehydrogenase activity,9606.ENSP00000287295,Chromatin Organization,darkviolet,2,8.565444444,6.7325,shScramble,shNcl,IR2h,3,Ku80ID
KIF22,Q14807,Kinesin family member 22,Nucleoplasm,DSB,kinesin complex,mitotic cell cycle,DNA binding,9606.ENSP00000160827,Cell Cycle regulation,coral1,1,4.798333333,0,shScramble,0,IR2h,3,Ku80ID
CCT4,P50991,Chaperonin containing TCP1 subunit 4,Nucleoplasm,0,chaperonin-containing T-complex ,positive regulation of telomere maintenance via telomerase ,unfolded protein binding ,9606.ENSP00000377958,Chromatin Organization,darkviolet,2,5.859333333,3.569666667,shScramble,shNcl,IR2h,3,Ku80ID
CDC42,P60953,Cell division control protein 42 homolog ,Nucleoplasm,0, cytoplasmic ribonucleoprotein granule [GO:0036464],positive regulation of protein kinase activity ,protein kinase binding ,9606.ENSP00000497733,Chromatin Organization,darkviolet,2,6.460111111,3.3075,shScramble,shNcl,IR2h,3,Ku80ID
KRT18,P05783,"Keratin, type I cytoskeletal 18 ",Nucleoplasm,HR,nucleolus ,cell cycle ,RNA binding ,9606.ENSP00000373489,Cell Cycle regulation,coral1,1,3.222222222,0,shScramble,0,IR2h,3,Ku80ID
CTNNB1,P35222,Catenin beta-1 ,Nucleoplasm,0,Wnt signalosome ,"transcription, DNA-templated ",transcription coactivator activity ,9606.ENSP00000495360,Chromatin Organization,darkviolet,2,6.470888889,4.747166667,shScramble,shNcl,IR2h,3,Ku80ID
CTNND1,O60716,Catenin delta-1 ,Nucleoplasm,0,catenin complex ,Wnt signaling pathway ,protein kinase binding ,9606.ENSP00000382004,Chromatin Organization,darkviolet,2,5.934333333,3.36,shScramble,shNcl,IR2h,3,Ku80ID
DLD,P09622,Dihydrolipoamide dehydrogenase,Nucleoplasm,0,oxoglutarate dehydrogenase complex ,2-oxoglutarate metabolic process ,NAD binding ,9606.ENSP00000205402,Chromatin Organization,darkviolet,2,6.374666667,4.046166667,shScramble,shNcl,IR2h,3,Ku80ID
LYN,P07948,Tyrosine-protein kinase Lyn ,Nucleoplasm,DSB,nucleus,protein phosphorylation,kinase activity,9606.ENSP00000428924,Cell Cycle regulation,coral1,1,4.155222222,0,shScramble,0,IR2h,3,Ku80ID
DLST,P36957,Dihydrolipoamide S-succinyltransferase,Nucleoplasm,0,oxoglutarate dehydrogenase complex ,2-oxoglutarate metabolic process ,transferase activity transferring acyl groups ,9606.ENSP00000335304,Chromatin Organization,darkviolet,2,6.167555556,5.054833333,shScramble,shNcl,IR2h,3,Ku80ID
MCM4,P33991,Minichromosome maintenance complex component 4,Nucleoplasm,DSB,MCM complex,DNA replication,DNA helicase activity,9606.ENSP00000262105,Cell Cycle regulation,coral1,1,3.326333333,0,shScramble,0,IR2h,3,Ku80ID
H3-7,Q5TEC6,H3.7 histone (putative),Nucleoplasm,0,nucleosome,chromatin remodeling,structural constituent of chromatin,9606.ENSP00000499501,Chromatin Organization,darkviolet,2,9.711333333,6.7705,shScramble,shNcl,IR2h,3,Ku80ID
HDAC1,Q13547,Histone deacetylase 1,Nucleoplasm,0,NuRD complex ,histone deacetylation ,histone deacetylase binding ,9606.ENSP00000362649,Chromatin Organization,darkviolet,2,0,3.276333333,0,shNcl,IR2h,3,Ku80ID
HIST1H2AJ,Q99878,H2A clustered histone 14,Nucleoplasm,0,nucleosome ,chromatin organization ,structural constituent of chromatin ,9606.ENSP00000328484,Chromatin Organization,darkviolet,2,7.377111111,7.9945,shScramble,shNcl,IR2h,3,Ku80ID
HSPA5,P11021,Endoplasmic reticulum chaperone BiP ,Nucleoplasm,0,nucleus ,response to unfolded protein ,unfolded protein binding ,9606.ENSP00000324173,Chromatin Organization,darkviolet,2,4.676333333,4.342333333,shScramble,shNcl,IR2h,3,Ku80ID
IQGAP1,P46940,Ras GTPase-activating-like protein IQGAP1 ,Nucleoplasm,0,ribonucleoprotein complex ,positive regulation of protein kinase activity ,protein kinase binding ,9606.ENSP00000268182,Chromatin Organization,darkviolet,2,6.424666667,3.910833333,shScramble,shNcl,IR2h,3,Ku80ID
LMNA,P02545,Lamin A/C,Nucleoplasm,0, nuclear lamina [GO:0005652],nuclear envelope organization ,lamin binding ,9606.ENSP00000357283,Chromatin Organization,darkviolet,2,4.757333333,2.8285,shScramble,shNcl,IR2h,3,Ku80ID
MACROH2A1,O75367,MacroH2A.1 histone,Nucleoplasm,0,nucleosome ,chromatin organization ,structural constituent of chromatin ,9606.ENSP00000423563,Chromatin Organization,darkviolet,2,5.635111111,2.633333333,shScramble,shNcl,IR2h,3,Ku80ID
MAT2A,P31153,Methionine adenosyltransferase 2A,Nucleoplasm,0,cytosol [GO:0005829]; methionine adenosyltransferase complex [GO:0048269],One-carbon metabolism,Transferase,9606.ENSP00000303147,Chromatin Organization,darkviolet,2,0,4.669,0,shNcl,IR2h,3,Ku80ID
NES,P48681,Nestin,Nucleoplasm,0,intermediate filament,G2/M transition of mitotic cell cycle,intermediate filament binding,9606.ENSP00000357206,Cell Cycle regulation,coral1,1,3.990444444,0,shScramble,0,IR2h,3,Ku80ID
MTHFD1,P11586,"C-1-tetrahydrofolate synthase, cytoplasmic ",Nucleoplasm,0,cytosol ,purine nucleotide biosynthetic process ,methylenetetrahydrofolate dehydrogenase activity ,9606.ENSP00000498336,Chromatin Organization,darkviolet,2,5.254777778,4.069,shScramble,shNcl,IR2h,3,Ku80ID
OGDH,Q02218,2-oxoglutarate dehydrogenase complex component E1 ,Nucleoplasm,HR,oxoglutarate dehydrogenase complex ,2-oxoglutarate metabolic process ,heat shock protein binding ,9606.ENSP00000388183,Chromatin Organization,darkviolet,2,7.850777778,5.734666667,shScramble,shNcl,IR2h,3,Ku80ID
PDHB,P11177,Pyruvate dehydrogenase E1 subunit beta,Nucleoplasm,0,pyruvate dehydrogenase complex,acetyl-CoA biosynthetic process from pyruvate,pyruvate dehydrogenase (NAD+) activity,9606.ENSP00000307241,Chromatin Organization,darkviolet,2,6.865,5.817666667,shScramble,shNcl,IR2h,3,Ku80ID
PHB,P35232,Prohibitin 1,Nucleoplasm,DSB,nucleoplasm ,histone deacetylation ,histone deacetylase binding ,9606.ENSP00000479488,Chromatin Organization,darkviolet,2,4.658777778,1.936666667,shScramble,shNcl,IR2h,3,Ku80ID
PRDX3,P30048,"Thioredoxin-dependent peroxide reductase, mitochondrial ",Nucleoplasm,0,early endosome ,positive regulation of NF-kappaB transcription factor activity ,protein kinase binding ,9606.ENSP00000298510,Chromatin Organization,darkviolet,2,5.515111111,4.401333333,shScramble,shNcl,IR2h,3,Ku80ID
ORC1,Q13415,Origin recognition complex subunit 1,Nucleoplasm,0,"chromosome, telomeric region [GO:0000781]; cytosol [GO:0005829]; nuclear origin of replication recognition complex [GO:0005664]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; origin recognition complex [GO:0000808]",DNA replication,DNA-binding,9606.ENSP00000360623,Cell Cycle regulation,coral1,1,2.460777778,0,shScramble,0,IR2h,3,Ku80ID
PRKAR2A,P13861,cAMP-dependent protein kinase type II-alpha regulatory subunit,Nucleoplasm,0,cAMP-dependent protein kinase complex ,regulation of protein kinase A  signaling ,ubiquitin protein ligase binding ,9606.ENSP00000265563,Chromatin Organization,darkviolet,2,5.180111111,4.295666667,shScramble,shNcl,IR2h,3,Ku80ID
RAP1B,P61224,Ras-related protein Rap-1b ,Nucleoplasm,HR,plasma membrane ,cellular response to cAMP ,GTPase activity ,9606.ENSP00000250559,Chromatin Organization,darkviolet,2,6.169666667,4.793166667,shScramble,shNcl,IR2h,3,Ku80ID
ORC2,Q13416,Origin recognition complex subunit 2,Nucleoplasm,MMR,origin recognition complex ,DNA duplex unwinding ,DNA replication origin binding ,9606.ENSP00000234296,Cell Cycle regulation,coral1,1,2.756111111,0,shScramble,0,IR2h,3,Ku80ID
RBBP4,Q09028,"RB binding protein 4, chromatin remodeling factor",Nucleoplasm,DSB,NuRD complex ,ATP-dependent chromatin remodeling ,histone deacetylase binding ,9606.ENSP00000362592,Chromatin Organization,darkviolet,2,5.494333333,3.179166667,shScramble,shNcl,IR2h,3,Ku80ID
RBBP7,Q16576,"RB binding protein 7, chromatin remodeling factor",Nucleoplasm,0,NuRD complex ,histone deacetylation ,chromatin binding ,9606.ENSP00000369424,Chromatin Organization,darkviolet,2,7.617777778,4.893166667,shScramble,shNcl,IR2h,3,Ku80ID
ORC3,Q9UBD5,Origin recognition complex subunit 3,Nucleoplasm,0,"chromatin [GO:0000785]; chromosome, telomeric region [GO:0000781]; DNA replication preinitiation complex [GO:0031261]; nuclear body [GO:0016604]; nuclear origin of replication recognition complex [GO:0005664]; nuclear pre-replicative complex [GO:0005656]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; origin recognition complex [GO:0000808]",DNA replication,DNA-binding,9606.ENSP00000257789,Cell Cycle regulation,coral1,1,3.111444444,0,shScramble,0,IR2h,3,Ku80ID
SERPINB3,P29508,Serpin B3 ,Nucleoplasm,0,nucleus ,negative regulation of proteolysis ,protease binding ,9606.ENSP00000283752,Chromatin Organization,darkviolet,2,0,3.953333333,0,shNcl,IR2h,3,Ku80ID
SET,Q01105,SET nuclear proto-oncogene,Nucleoplasm,DSB,chromatin ,chromatin organization ,chromatin binding ,9606.ENSP00000361777,Chromatin Organization,darkviolet,2,3.716444444,3.254833333,shScramble,shNcl,IR2h,3,Ku80ID
SHMT2,P34897,"Serine hydroxymethyltransferase, mitochondrial ",Nucleoplasm,0,BRISC complex ,negative regulation of protein ubiquitination ,methyltransferase activity ,9606.ENSP00000333667,Chromatin Organization,darkviolet,2,4.728,2.385333333,shScramble,shNcl,IR2h,3,Ku80ID
PDS5A,Q29RF7,PDS5 cohesin associated factor A,Nucleoplasm,0,"chromatin [GO:0000785]; chromosome [GO:0005694]; chromosome, centromeric region [GO:0000775]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]","Cell cycle, Cell division, Mitosis",0,9606.ENSP00000303427,Cell Cycle regulation,coral1,1,2.727111111,0,shScramble,0,IR2h,3,Ku80ID
SSRP1,Q08945,Structure specific recognition protein 1,Nucleoplasm,DSB,FACT complex ,chromatin organization ,chromatin binding ,9606.ENSP00000278412,Chromatin Organization,darkviolet,2,4.165333333,2.748,shScramble,shNcl,IR2h,3,Ku80ID
TPI1,P60174,Triosephosphate isomerase 1,Nucleoplasm,DSB,nucleus ,glycolytic process ,ubiquitin protein ligase binding ,9606.ENSP00000229270,Chromatin Organization,darkviolet,2,0,3.935166667,0,shNcl,IR2h,3,Ku80ID
UFL1,O94874,E3 UFM1-protein ligase 1 ,Nucleoplasm,DSB,site of double-strand break,histone modification,"GO:0005515~protein binding,GO:0019901~protein kinase binding,GO:0061666~UFM1 ligase activity,GO:0071568~UFM1 transferase activity,",9606.ENSP00000358283,Chromatin Organization,darkviolet,2,4.298666667,5.4165,shScramble,shNcl,IR2h,3,Ku80ID
YWHAG,P61981,14-3-3 protein gamma ,Nucleoplasm,0,focal adhesion ,negative regulation of protein kinase activity ,RNA binding ,9606.ENSP00000306330,Chromatin Organization,darkviolet,2,4.032222222,3.944666667,shScramble,shNcl,IR2h,3,Ku80ID
HIST1H1C,P16403,"H1.2 linker histone, cluster member",Nucleoplasm/Nucleolar_Rim,DSB,nucleosome ,chromatin organization ,structural constituent of chromatin ,9606.ENSP00000339566,Chromatin Organization,darkviolet,2,4.442777778,4.971,shScramble,shNcl,IR2h,3,Ku80ID
DKC1,O60832,Dyskerin pseudouridine synthase 1,Nucleoplasm/Nucleoli_FibrillarCenter,DSB,telomerase holoenzyme complex ,telomere maintenance via telomerase ,telomerase RNA binding ,9606.ENSP00000358563,Chromatin Organization,darkviolet,2,6.019777778,3.061166667,shScramble,shNcl,IR2h,3,Ku80ID
ACTR2,P61160,Actin related protein 2,Nucleoli,0, site of double-strand break [GO:0035861],cell division ,actin binding,9606.ENSP00000367220,DNA Repair,firebrick1,3,4.709666667,3.396833333,shScramble,shNcl,IR2h,3,Ku80ID
RPL26,P61254,Ribosomal protein L26,Nucleoli,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000463784,DNA Repair,firebrick1,3,8.105555556,1.809666667,shScramble,shNcl,IR2h,3,Ku80ID
ACLY,P53396,ATP citrate lyase,Nucleoplasm,DSB,nucleoplasm ,acetyl-CoA biosynthetic process ,damaged DNA binding ,9606.ENSP00000466259,DNA Repair,firebrick1,3,0,4.993166667,0,shNcl,IR2h,3,Ku80ID
ACTR3,P61158,Actin-related protein 3 ,Nucleoplasm,0, site of double-strand break [GO:0035861],actin filament capping ,damaged DNA binding ,9606.ENSP00000263238,DNA Repair,firebrick1,3,5.188555556,3.1605,shScramble,shNcl,IR2h,3,Ku80ID
RCC1,P18754,Regulator of chromosome condensation 1,Nucleoplasm,DSB,condensed nuclear chromosome ,chromatin organization ,chromatin binding ,9606.ENSP00000497402,Cell Cycle regulation,coral1,1,6.054222222,0,shScramble,0,IR2h,3,Ku80ID
AHNAK,Q09666,Neuroblast differentiation-associated protein AHNAK ,Nucleoplasm,0,actin cytoskeleton [GO:0015629],RNA splicing ,RNA binding ,9606.ENSP00000367263,DNA Repair,firebrick1,3,8.300666667,8.302333333,shScramble,shNcl,IR2h,3,Ku80ID
RCC2,Q9P258,Protein RCC2 ,Nucleoplasm,0,"chromosome, centromeric core domain ",cell cycle ,protein kinase binding ,9606.ENSP00000364585,Cell Cycle regulation,coral1,1,6.042111111,0,shScramble,0,IR2h,3,Ku80ID
ALDH1B1,P30837,"Aldehyde dehydrogenase X, mitochondrial ",Nucleoplasm,0, nucleoplasm [GO:0005654],NAD metabolic process,NAD binding ,9606.ENSP00000366927,DNA Repair,firebrick1,3,4.186444444,2.905833333,shScramble,shNcl,IR2h,3,Ku80ID
ALDH2,P05091,"Aldehyde dehydrogenase, mitochondrial ",Nucleoplasm,0, mitochondrial matrix [GO:0005759],carbohydrate metabolic process,NAD binding ,9606.ENSP00000261733,DNA Repair,firebrick1,3,4.344333333,4.725333333,shScramble,shNcl,IR2h,3,Ku80ID
ALDH7A1,P49419,Alpha-aminoadipic semialdehyde dehydrogenase ,Nucleoplasm,0, nucleus [GO:0005634],glycolytic process ,aldehyde dehydrogenase (NAD) activity,9606.ENSP00000387123,DNA Repair,firebrick1,3,3.424111111,3.061833333,shScramble,shNcl,IR2h,3,Ku80ID
RPS6,P62753,Small ribosomal subunit protein eS6 ,Nucleoplasm,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000369757,Cell Cycle regulation,coral1,1,6.661111111,0,shScramble,0,IR2h,3,Ku80ID
ARPC3,O15145,Actin related protein 2/3 complex subunit 3,Nucleoplasm,DSB,actin cytoskeleton [GO:0015629]; Arp2/3 protein complex [GO:0005885]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; filamentous actin [GO:0031941]; focal adhesion [GO:0005925]; growth cone leading edge [GO:0061850]; lamellipodium [GO:0030027]; membrane [GO:0016020]; nucleus [GO:0005634]; site of double-strand break [GO:0035861],actin polymerization-dependent cell motility [GO:0070358]; Arp2/3 complex-mediated actin nucleation [GO:0034314]; cellular response to nerve growth factor stimulus [GO:1990090]; regulation of actin filament polymerization [GO:0030833]; regulation of synaptic vesicle endocytosis [GO:1900242],Actin-binding,9606.ENSP00000228825,DNA Repair,firebrick1,3,3.448444444,2.1445,shScramble,shNcl,IR2h,3,Ku80ID
ARPC4,P59998,Actin-related protein 2/3 complex subunit 4 ,Nucleoplasm,0, site of double-strand break [GO:0035861],actin filament capping ,actin binding [GO:0003779]; enzyme binding [GO:0019899]; structural constituent of cytoskeleton [GO:0005200],9606.ENSP00000388169,DNA Repair,firebrick1,3,4.973444444,3.0845,shScramble,shNcl,IR2h,3,Ku80ID
BCAS2,O75934,BCAS2 pre-mRNA processing factor,Nucleoplasm,0,spliceosomal complex ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000358554,DNA Repair,firebrick1,3,5.167888889,2.734333333,shScramble,shNcl,IR2h,3,Ku80ID
CALR,P27797,Calreticulin ,Nucleoplasm,0, nuclear envelope [GO:0005635],response to unfolded protein ,unfolded protein binding ,9606.ENSP00000320866,DNA Repair,firebrick1,3,4.981333333,6.2055,shScramble,shNcl,IR2h,3,Ku80ID
SEPHS1,P49903,Selenophosphate synthetase 1,Nucleoplasm,0,nuclear membrane,selenocysteine biosynthetic process,"selenide, water dikinase activity",9606.ENSP00000367893,Cell Cycle regulation,coral1,1,2.708111111,0,shScramble,0,IR2h,3,Ku80ID
